Report ID,Report Version,Reporting Entity,Report Type,Report Month,Report Year,Report Submission Date,VIN,VIN - Unknown,Serial Number,Make,Model,Model - Unknown,Model Year,Model Year - Unknown,Same Vehicle ID,Mileage,Mileage - Unknown,Driver / Operator Type,ADAS/ADS System Version,ADAS/ADS System Version - Unk,ADAS/ADS System Version CBI,ADAS/ADS Hardware Version,ADAS/ADS Hardware Version - Unk,ADAS/ADS Hardware Version CBI,ADAS/ADS Software Version,ADAS/ADS Software Version - Unk,ADAS/ADS Software Version CBI,Other Reporting Entities?,Other Reporting Entities? - Unk,Other Reporting Entities? - NA,Federal Regulatory Exemption?,Other Federal Reg. Exemption,Federal Reg. Exemption - Unk,Federal Reg. Exemption - No,State or Local Permit?,State or Local Permit,ADS Equipped?,Automation System Engaged?,Operating Entity,Operating Entity - Unknown,Source - Complaint/Claim,Source - Telematics,Source - Law Enforcement,Source - Field Report,Source - Testing,Source - Media,Source - Other,Source - Other Text,Incident Date,Incident Date - Unknown,Notice Received Date,Incident Time (24:00),Incident Time - Unknown,Same Incident ID,Latitude,Latitude - Unknown,Longitude,Longitude - Unknown,Address,Address - Unknown,City,City - Unknown,State,Zip Code,Zip Code - Unknown,Roadway Type,Roadway Surface,Roadway Description,Posted Speed Limit (MPH),Posted Speed Limit - Unknown,Lighting,Weather - Clear,Weather - Snow,Weather - Cloudy,Weather - Fog/Smoke,Weather - Rain,Weather - Severe Wind,Weather - Unknown,Weather - Other,Weather - Other Text,Crash With,Highest Injury Severity Alleged,Property Damage?,CP Pre-Crash Movement,CP Any Air Bags Deployed?,CP Was Vehicle Towed?,CP Contact Area - Rear Left,CP Contact Area - Left,CP Contact Area - Front Left,CP Contact Area - Rear,CP Contact Area - Top,CP Contact Area - Front,CP Contact Area - Rear Right,CP Contact Area - Right,CP Contact Area - Front Right,CP Contact Area - Bottom,CP Contact Area - Unknown,SV Pre-Crash Movement,SV Any Air Bags Deployed?,SV Was Vehicle Towed?,SV Were All Passengers Belted?,SV Precrash Speed (MPH),SV Pre-crash Speed - Unknown,SV Contact Area - Rear Left,SV Contact Area - Left,SV Contact Area - Front Left,SV Contact Area - Rear,SV Contact Area - Top,SV Contact Area - Front,SV Contact Area - Rear Right,SV Contact Area - Right,SV Contact Area - Front Right,SV Contact Area - Bottom,SV Contact Area - Unknown,Data Availability - EDR,Data Availability - Police Rpt,Data Availability - Telematics,Data Availability - Complaints,Data Availability - Video,Data Availability - Other,Data Availability - No Data,Data Availability - Unknown,Law Enforcement Investigating?,Investigating Agency,Investigating Agency - Unknown,Rep Ent Or Mfr Investigating?,Investigating Officer Name,Inv. Officer Name - Unknown,Investigating Officer Phone,Inv. Officer Phone - Unknown,Investigating Officer Email,Inv. Officer Email - Unknown,Within ODD?,Within ODD? - CBI,Narrative,Narrative - CBI?
62-10817,1,Honda (American Honda Motor Co.),No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
28349-10814,1,"Lucid USA, Inc.",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30571-10807,1,NVIDIA CORP,No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
1712-10801,1,"Robert Bosch, LLC",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
11196-10799,1,"Denso International America, Inc.",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
690-10798,1,Isuzu Motors Limited,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
883-10797,1,"Mitsubishi Motors North America, Inc.",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30351-10795,1,comma.ai,No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
1420-10794,1,"Volkswagen Group of America, Inc.",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30451-10789,1,Gatik AI Inc.,No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
842-10788,1,Mazda North American Operations,No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
33504-10787,1,Waabi,No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
28509-10786,1,"Polestar Automotive USA, Inc.",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
1422-10785,1,"Volvo Car USA, LLC",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
5341-10783,1,WABCO USA LLC,No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
10516-10782,1,"ZF North America, Inc.",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
14961-10780,1,"Jaguar Land Rover North America, LLC",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
33500-10779,1,Latitude AI,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
10767-10778,1,"Bentley Motors, Inc.",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30711-10773,1,Pony.ai,No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
29990-10772,1,"Rivian Automotive, LLC",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
1421-10771,1,Volvo Trucks North America,No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
31096-10770,1,"MV Transportation, Inc",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30650-10765,1,"Qualcomm Technologies, Inc",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30791-10745,1,AutoX Technologies Inc,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
31092-10729,1,"Einride AB, Nordic Innovation House",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
11199-10724,1,"Continental Automotive Systems, Inc.",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
540-10722,1,"General Motors, LLC",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
540-10721,1,"General Motors, LLC",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
10003-10720,1,"International Motors, LLC",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30410-10719,1,Motional,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
33175-10712,1,Mobileye Vision Technologies,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
19901-10710,1,Valeo,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30630-10705,1,Ambarella,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30412-10692,1,Cruise LLC,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30793-10688,1,"Woven Planet North America, Inc.",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
837-10686,1,"Maserati North America, Inc.",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30490-10682,1,"Beep, Inc.",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
12381-10677,1,"Daimler Trucks North America, LLC",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30353-10676,1,Magna International Inc.,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
31101-10662,1,Avride Inc.,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
2622-10647,1,"Bendix Commercial Vehicle Systems, LLC",No New or Updated Incident Reports,5,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
10561-10644,1,APTIV,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
1550-10643,1,Lamborghini (Automobili Lamborghini),No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
33498-10636,1,Guident,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30330-10635,1,"TORC Robotics, Inc.",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30391-10634,1,Kodiak Robotics,No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
472-10632,1,"Ferrari North America, Inc.",No New or Updated Incident Reports,4,2025,MAY-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30690-10587,1,Robotic Research,No New or Updated Incident Reports,3,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
31096-10578,1,"MV Transportation, Inc",No New or Updated Incident Reports,4,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
31096-10577,1,"MV Transportation, Inc",No New or Updated Incident Reports,3,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30310-10569,1,First Transit,No New or Updated Incident Reports,3,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30291-10554,1,Nuro,No New or Updated Incident Reports,3,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
669-10529,1,Hyundai Motor America,No New or Updated Incident Reports,3,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
62-10525,1,Honda (American Honda Motor Co.),No New or Updated Incident Reports,4,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
855-10519,1,"Mercedes-Benz USA, LLC",No New or Updated Incident Reports,4,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30792-10518,1,WeRide Corp,No New or Updated Incident Reports,4,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30571-10517,1,NVIDIA CORP,No New or Updated Incident Reports,4,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
28349-10515,1,"Lucid USA, Inc.",No New or Updated Incident Reports,4,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
1712-10514,1,"Robert Bosch, LLC",No New or Updated Incident Reports,4,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
11196-10477,1,"Denso International America, Inc.",No New or Updated Incident Reports,3,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
30351-10513,1,comma.ai,No New or Updated Incident Reports,4,2025,APR-2025,, ,,,, ,, , ,, ,,, , ,, , ,, , ,,,,,,,,,,,,, , , , , , , , ,,, ,,, , ,, ,, ,, ,, ,,, ,,,,, ,, , , , , , , , ,,,,,,,, , , , , , , , , , , ,,,,,, , , , , , , , , , , , , , , , , , ,, ,,, ,,, ,, ,, ,, ,, 
